Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes
"Wed, Nov 15, 2017",8:00p,Detroit Pistons,95,Milwaukee Bucks,99,Box Score,,14594,2:15,BMO Harris Bradley Center,
"Wed, Nov 15, 2017",8:00p,San Antonio Spurs,86,Minnesota Timberwolves,98,Box Score,,18978,1:58,Target Center,
"Wed, Nov 15, 2017",8:00p,Toronto Raptors,125,New Orleans Pelicans,116,Box Score,,15654,2:05,Smoothie King Center,
"Wed, Nov 15, 2017",8:00p,Chicago Bulls,79,Oklahoma City Thunder,92,Box Score,,18203,2:10,Chesapeake Energy Arena,
"Wed, Nov 15, 2017",10:00p,Orlando Magic,94,Portland Trail Blazers,99,Box Score,,19206,1:58,Moda Center,
"Wed, Nov 15, 2017",10:30p,Philadelphia 76ers,115,Los Angeles Lakers,109,Box Score,,18997,2:19,STAPLES Center,
"Thu, Nov 16, 2017",8:00p,Golden State Warriors,88,Boston Celtics,92,Box Score,,18624,2:25,TD Garden,
"Thu, Nov 16, 2017",10:30p,Houston Rockets,142,Phoenix Suns,116,Box Score,,16875,2:14,Talking Stick Resort Arena,
"Fri, Nov 17, 2017",7:00p,Detroit Pistons,100,Indiana Pacers,107,Box Score,,17188,2:09,Bankers Life Fieldhouse,
"Fri, Nov 17, 2017",7:00p,Miami Heat,91,Washington Wizards,88,Box Score,,17551,2:10,Capital One Arena,
"Fri, Nov 17, 2017",7:30p,Utah Jazz,107,Brooklyn Nets,118,Box Score,,14495,2:04,Barclays Center,
"Fri, Nov 17, 2017",7:30p,Los Angeles Clippers,113,Cleveland Cavaliers,118,Box Score,OT,20562,2:30,Quicken Loans Arena,
"Fri, Nov 17, 2017",7:30p,New York Knicks,84,Toronto Raptors,107,Box Score,,19800,1:57,Air Canada Centre,
"Fri, Nov 17, 2017",8:00p,Charlotte Hornets,120,Chicago Bulls,123,Box Score,,20493,2:09,United Center,
"Fri, Nov 17, 2017",8:00p,Oklahoma City Thunder,101,San Antonio Spurs,104,Box Score,,18418,2:24,AT&T Center,
"Fri, Nov 17, 2017",8:30p,Minnesota Timberwolves,111,Dallas Mavericks,87,Box Score,,19459,2:04,American Airlines Center,
"Fri, Nov 17, 2017",10:00p,Portland Trail Blazers,82,Sacramento Kings,86,Box Score,,17583,2:06,Golden 1 Center,
"Fri, Nov 17, 2017",10:30p,New Orleans Pelicans,114,Denver Nuggets,146,Box Score,,16816,2:08,Pepsi Center,
"Fri, Nov 17, 2017",10:30p,Phoenix Suns,122,Los Angeles Lakers,113,Box Score,,18997,2:09,STAPLES Center,
"Sat, Nov 18, 2017",7:00p,Los Angeles Clippers,87,Charlotte Hornets,102,Box Score,,17640,2:10,Spectrum Center,
"Sat, Nov 18, 2017",7:00p,Utah Jazz,125,Orlando Magic,85,Box Score,,19157,2:05,Amway Center,
"Sat, Nov 18, 2017",7:30p,Boston Celtics,110,Atlanta Hawks,99,Box Score,,16381,2:10,Philips Arena,
"Sat, Nov 18, 2017",7:30p,Golden State Warriors,124,Philadelphia 76ers,116,Box Score,,20848,2:14,Wells Fargo Center,
"Sat, Nov 18, 2017",8:00p,Houston Rockets,105,Memphis Grizzlies,83,Box Score,,17266,2:08,FedEx Forum,
"Sat, Nov 18, 2017",9:00p,Milwaukee Bucks,79,Dallas Mavericks,111,Box Score,,19949,2:07,American Airlines Center,
"Sat, Nov 18, 2017",10:00p,Sacramento Kings,90,Portland Trail Blazers,102,Box Score,,19522,2:05,Moda Center,
"Sun, Nov 19, 2017",3:30p,Washington Wizards,91,Toronto Raptors,100,Box Score,,19800,2:06,Air Canada Centre,
"Sun, Nov 19, 2017",5:00p,Indiana Pacers,120,Miami Heat,95,Box Score,,19600,1:56,AmericanAirlines Arena,
"Sun, Nov 19, 2017",6:00p,Golden State Warriors,118,Brooklyn Nets,111,Box Score,,17732,2:13,Barclays Center,
"Sun, Nov 19, 2017",7:00p,Detroit Pistons,100,Minnesota Timberwolves,97,Box Score,,16069,2:10,Target Center,
"Sun, Nov 19, 2017",8:00p,Chicago Bulls,105,Phoenix Suns,113,Box Score,,16264,2:11,Talking Stick Resort Arena,
"Sun, Nov 19, 2017",9:30p,Denver Nuggets,109,Los Angeles Lakers,127,Box Score,,18997,2:12,STAPLES Center,
"Mon, Nov 20, 2017",7:00p,Minnesota Timberwolves,102,Charlotte Hornets,118,Box Score,,15978,2:15,Spectrum Center,
"Mon, Nov 20, 2017",7:00p,Cleveland Cavaliers,116,Detroit Pistons,88,Box Score,,20491,1:59,Little Caesars Arena,
"Mon, Nov 20, 2017",7:00p,Indiana Pacers,105,Orlando Magic,97,Box Score,,17239,2:15,Amway Center,
"Mon, Nov 20, 2017",7:00p,Utah Jazz,86,Philadelphia 76ers,107,Box Score,,20587,2:12,Wells Fargo Center,
"Mon, Nov 20, 2017",7:30p,Los Angeles Clippers,85,New York Knicks,107,Box Score,,18848,2:14,Madison Square Garden (IV),
"Mon, Nov 20, 2017",8:00p,Portland Trail Blazers,100,Memphis Grizzlies,92,Box Score,,15785,2:18,FedEx Forum,
"Mon, Nov 20, 2017",8:00p,Washington Wizards,99,Milwaukee Bucks,88,Box Score,,16122,2:00,BMO Harris Bradley Center,
"Mon, Nov 20, 2017",8:00p,Oklahoma City Thunder,107,New Orleans Pelicans,114,Box Score,,16765,2:30,Smoothie King Center,
"Mon, Nov 20, 2017",8:30p,Boston Celtics,110,Dallas Mavericks,102,Box Score,OT,20302,2:25,American Airlines Center,
"Mon, Nov 20, 2017",8:30p,Atlanta Hawks,85,San Antonio Spurs,96,Box Score,,18418,1:59,AT&T Center,
"Mon, Nov 20, 2017",10:00p,Denver Nuggets,114,Sacramento Kings,98,Box Score,,17583,2:01,Golden 1 Center,
"Tue, Nov 21, 2017",10:30p,Chicago Bulls,94,Los Angeles Lakers,103,Box Score,,18997,2:11,STAPLES Center,
"Wed, Nov 22, 2017",7:00p,Washington Wizards,124,Charlotte Hornets,129,Box Score,OT,16041,2:32,Spectrum Center,
"Wed, Nov 22, 2017",7:00p,Brooklyn Nets,109,Cleveland Cavaliers,119,Box Score,,20562,2:07,Quicken Loans Arena,
"Wed, Nov 22, 2017",7:00p,Portland Trail Blazers,81,Philadelphia 76ers,101,Box Score,,20605,2:15,Wells Fargo Center,
"Wed, Nov 22, 2017",7:30p,Los Angeles Clippers,116,Atlanta Hawks,103,Box Score,,12675,2:04,Philips Arena,
"Wed, Nov 22, 2017",7:30p,Boston Celtics,98,Miami Heat,104,Box Score,,19704,2:13,AmericanAirlines Arena,
"Wed, Nov 22, 2017",7:30p,Toronto Raptors,100,New York Knicks,108,Box Score,,19812,2:14,Madison Square Garden (IV),
"Wed, Nov 22, 2017",8:00p,Denver Nuggets,95,Houston Rockets,125,Box Score,,18055,2:06,Toyota Center,
"Wed, Nov 22, 2017",8:00p,Dallas Mavericks,95,Memphis Grizzlies,94,Box Score,,16101,2:13,FedEx Forum,
"Wed, Nov 22, 2017",8:00p,Orlando Magic,118,Minnesota Timberwolves,124,Box Score,,16402,2:20,Target Center,
"Wed, Nov 22, 2017",8:00p,San Antonio Spurs,90,New Orleans Pelicans,107,Box Score,,17539,2:03,Smoothie King Center,
"Wed, Nov 22, 2017",8:00p,Golden State Warriors,91,Oklahoma City Thunder,108,Box Score,,18203,2:13,Chesapeake Energy Arena,
"Wed, Nov 22, 2017",9:00p,Milwaukee Bucks,113,Phoenix Suns,107,Box Score,OT,16270,2:41,Talking Stick Resort Arena,
"Wed, Nov 22, 2017",9:00p,Chicago Bulls,80,Utah Jazz,110,Box Score,,17434,2:03,Vivint Smart Home Arena,
"Wed, Nov 22, 2017",10:30p,Los Angeles Lakers,102,Sacramento Kings,113,Box Score,,17583,2:12,Golden 1 Center,
"Fri, Nov 24, 2017",12:00p,Portland Trail Blazers,127,Brooklyn Nets,125,Box Score,,15246,2:11,Barclays Center,
"Fri, Nov 24, 2017",7:30p,New York Knicks,104,Atlanta Hawks,116,Box Score,,14355,2:02,Philips Arena,
"Fri, Nov 24, 2017",7:30p,Orlando Magic,103,Boston Celtics,118,Box Score,,18624,2:03,TD Garden,
"Fri, Nov 24, 2017",8:00p,Charlotte Hornets,99,Cleveland Cavaliers,100,Box Score,,20562,2:07,Quicken Loans Arena,
"Fri, Nov 24, 2017",8:00p,Toronto Raptors,104,Indiana Pacers,107,Box Score,,16523,2:14,Bankers Life Fieldhouse,
"Fri, Nov 24, 2017",8:00p,Miami Heat,109,Minnesota Timberwolves,97,Box Score,,18978,2:03,Target Center,
"Fri, Nov 24, 2017",8:00p,Detroit Pistons,99,Oklahoma City Thunder,98,Box Score,,18203,2:03,Chesapeake Energy Arena,
"Fri, Nov 24, 2017",9:00p,Memphis Grizzlies,92,Denver Nuggets,104,Box Score,,16736,2:13,Pepsi Center,
"Fri, Nov 24, 2017",9:00p,New Orleans Pelicans,115,Phoenix Suns,91,Box Score,,16574,2:03,Talking Stick Resort Arena,
"Fri, Nov 24, 2017",10:30p,Chicago Bulls,94,Golden State Warriors,143,Box Score,,19596,2:04,Oracle Arena,
"Sat, Nov 25, 2017",7:00p,San Antonio Spurs,106,Charlotte Hornets,86,Box Score,,18597,2:14,Spectrum Center,
"Sat, Nov 25, 2017",7:00p,Orlando Magic,111,Philadelphia 76ers,130,Box Score,,20585,2:09,Wells Fargo Center,
"Sat, Nov 25, 2017",7:00p,Portland Trail Blazers,108,Washington Wizards,105,Box Score,,18092,2:08,Capital One Arena,
"Sat, Nov 25, 2017",7:30p,Toronto Raptors,112,Atlanta Hawks,78,Box Score,,12278,2:02,Philips Arena,
"Sat, Nov 25, 2017",8:00p,New York Knicks,102,Houston Rockets,117,Box Score,,18055,2:07,Toyota Center,
"Sat, Nov 25, 2017",8:00p,Boston Celtics,108,Indiana Pacers,98,Box Score,,16303,1:54,Bankers Life Fieldhouse,
"Sat, Nov 25, 2017",8:30p,Oklahoma City Thunder,81,Dallas Mavericks,97,Box Score,,20340,2:03,American Airlines Center,
"Sat, Nov 25, 2017",8:30p,New Orleans Pelicans,95,Golden State Warriors,110,Box Score,,19596,2:15,Oracle Arena,
"Sat, Nov 25, 2017",9:00p,Milwaukee Bucks,108,Utah Jazz,121,Box Score,,17298,2:03,Vivint Smart Home Arena,
"Sat, Nov 25, 2017",10:00p,Los Angeles Clippers,97,Sacramento Kings,95,Box Score,,17583,2:06,Golden 1 Center,
"Sun, Nov 26, 2017",3:30p,Miami Heat,100,Chicago Bulls,93,Box Score,,20928,2:00,United Center,
"Sun, Nov 26, 2017",3:30p,Phoenix Suns,108,Minnesota Timberwolves,119,Box Score,,16448,1:59,Target Center,
"Sun, Nov 26, 2017",6:00p,Brooklyn Nets,98,Memphis Grizzlies,88,Box Score,,14889,2:09,FedEx Forum,
"Mon, Nov 27, 2017",7:00p,Orlando Magic,109,Indiana Pacers,121,Box Score,,12501,2:10,Bankers Life Fieldhouse,
"Mon, Nov 27, 2017",7:00p,Cleveland Cavaliers,113,Philadelphia 76ers,91,Box Score,,20527,2:07,Wells Fargo Center,
"Mon, Nov 27, 2017",7:30p,Detroit Pistons,118,Boston Celtics,108,Box Score,,18624,2:07,TD Garden,
"Mon, Nov 27, 2017",7:30p,Portland Trail Blazers,103,New York Knicks,91,Box Score,,18409,2:16,Madison Square Garden (IV),
"Mon, Nov 27, 2017",8:00p,Brooklyn Nets,103,Houston Rockets,117,Box Score,,16189,2:03,Toyota Center,
"Mon, Nov 27, 2017",8:30p,Dallas Mavericks,108,San Antonio Spurs,115,Box Score,,17918,2:05,AT&T Center,
"Mon, Nov 27, 2017",10:30p,Sacramento Kings,110,Golden State Warriors,106,Box Score,,19596,2:13,Oracle Arena,
"Mon, Nov 27, 2017",10:30p,Los Angeles Lakers,115,Los Angeles Clippers,120,Box Score,,18086,2:22,STAPLES Center,
"Tue, Nov 28, 2017",7:00p,Miami Heat,97,Cleveland Cavaliers,108,Box Score,,20562,2:08,Quicken Loans Arena,
"Tue, Nov 28, 2017",8:00p,Phoenix Suns,104,Chicago Bulls,99,Box Score,,18324,2:00,United Center,
"Tue, Nov 28, 2017",8:00p,Washington Wizards,92,Minnesota Timberwolves,89,Box Score,,13442,2:04,Target Center,
"Tue, Nov 28, 2017",10:00p,Milwaukee Bucks,112,Sacramento Kings,87,Box Score,,17583,2:07,Golden 1 Center,
"Tue, Nov 28, 2017",10:00p,Denver Nuggets,77,Utah Jazz,106,Box Score,,16790,2:07,Vivint Smart Home Arena,
"Wed, Nov 29, 2017",7:00p,Phoenix Suns,107,Detroit Pistons,131,Box Score,,18096,2:08,Little Caesars Arena,
"Wed, Nov 29, 2017",7:00p,Oklahoma City Thunder,108,Orlando Magic,121,Box Score,,17797,2:16,Amway Center,
"Wed, Nov 29, 2017",7:00p,Washington Wizards,113,Philadelphia 76ers,118,Box Score,,20492,2:35,Wells Fargo Center,
"Wed, Nov 29, 2017",7:30p,Miami Heat,86,New York Knicks,115,Box Score,,17693,2:08,Madison Square Garden (IV),
"Wed, Nov 29, 2017",7:30p,Charlotte Hornets,113,Toronto Raptors,126,Box Score,,19800,2:10,Air Canada Centre,
"Wed, Nov 29, 2017",8:00p,Indiana Pacers,97,Houston Rockets,118,Box Score,,16760,1:57,Toyota Center,
"Wed, Nov 29, 2017",8:00p,Minnesota Timberwolves,120,New Orleans Pelicans,102,Box Score,,15555,2:02,Smoothie King Center,
"Wed, Nov 29, 2017",8:30p,Brooklyn Nets,109,Dallas Mavericks,104,Box Score,,19327,2:15,American Airlines Center,
"Wed, Nov 29, 2017",8:30p,Memphis Grizzlies,95,San Antonio Spurs,104,Box Score,,18013,2:04,AT&T Center,
"Wed, Nov 29, 2017",10:30p,Golden State Warriors,127,Los Angeles Lakers,123,Box Score,OT,18997,2:32,STAPLES Center,
"Thu, Nov 30, 2017",7:30p,Cleveland Cavaliers,121,Atlanta Hawks,114,Box Score,,16379,2:18,Philips Arena,
"Thu, Nov 30, 2017",7:30p,Philadelphia 76ers,97,Boston Celtics,108,Box Score,,18624,2:13,TD Garden,
"Thu, Nov 30, 2017",9:00p,Chicago Bulls,110,Denver Nuggets,111,Box Score,,15156,2:15,Pepsi Center,
"Thu, Nov 30, 2017",10:00p,Milwaukee Bucks,103,Portland Trail Blazers,91,Box Score,,19459,2:05,Moda Center,
"Thu, Nov 30, 2017",10:30p,Utah Jazz,126,Los Angeles Clippers,107,Box Score,,15139,2:05,STAPLES Center,
"Fri, Dec 1, 2017",7:00p,Golden State Warriors,133,Orlando Magic,112,Box Score,,18846,2:09,Amway Center,
"Fri, Dec 1, 2017",7:00p,Detroit Pistons,91,Washington Wizards,109,Box Score,,17885,2:09,Capital One Arena,
"Fri, Dec 1, 2017",7:30p,Indiana Pacers,115,Toronto Raptors,120,Box Score,,19800,2:09,Air Canada Centre,
"Fri, Dec 1, 2017",8:00p,Sacramento Kings,107,Chicago Bulls,106,Box Score,,19268,2:02,United Center,
"Fri, Dec 1, 2017",8:00p,San Antonio Spurs,95,Memphis Grizzlies,79,Box Score,,16413,2:08,FedEx Forum,
"Fri, Dec 1, 2017",8:00p,Charlotte Hornets,100,Miami Heat,105,Box Score,,19600,2:16,AmericanAirlines Arena,
"Fri, Dec 1, 2017",8:00p,Minnesota Timberwolves,107,Oklahoma City Thunder,111,Box Score,,18203,2:15,Chesapeake Energy Arena,
"Fri, Dec 1, 2017",9:00p,New Orleans Pelicans,108,Utah Jazz,114,Box Score,,17725,2:10,Vivint Smart Home Arena,
"Sat, Dec 2, 2017",1:00p,Phoenix Suns,111,Boston Celtics,116,Box Score,,18624,2:07,TD Garden,
"Sat, Dec 2, 2017",2:00p,Los Angeles Clippers,82,Dallas Mavericks,108,Box Score,,19245,2:10,American Airlines Center,
"Sat, Dec 2, 2017",3:00p,Atlanta Hawks,114,Brooklyn Nets,102,Box Score,,13949,2:00,Barclays Center,
"Sat, Dec 2, 2017",7:30p,Memphis Grizzlies,111,Cleveland Cavaliers,116,Box Score,,20562,2:11,Quicken Loans Arena,
"Sat, Dec 2, 2017",7:30p,Detroit Pistons,103,Philadelphia 76ers,108,Box Score,,20562,2:26,Wells Fargo Center,
"Sat, Dec 2, 2017",8:30p,Sacramento Kings,104,Milwaukee Bucks,109,Box Score,,15581,2:15,BMO Harris Bradley Center,
"Sat, Dec 2, 2017",9:00p,Los Angeles Lakers,100,Denver Nuggets,115,Box Score,,19520,2:19,Pepsi Center,
"Sat, Dec 2, 2017",10:00p,New Orleans Pelicans,123,Portland Trail Blazers,116,Box Score,,18730,2:01,Moda Center,
"Sun, Dec 3, 2017",3:30p,Orlando Magic,105,New York Knicks,100,Box Score,,19082,2:14,Madison Square Garden (IV),
"Sun, Dec 3, 2017",7:00p,Golden State Warriors,123,Miami Heat,95,Box Score,,19600,2:04,AmericanAirlines Arena,
"Sun, Dec 3, 2017",7:00p,Los Angeles Clippers,106,Minnesota Timberwolves,112,Box Score,,13172,2:14,Target Center,
"Sun, Dec 3, 2017",7:00p,San Antonio Spurs,87,Oklahoma City Thunder,90,Box Score,,18203,2:19,Chesapeake Energy Arena,
"Sun, Dec 3, 2017",9:30p,Houston Rockets,118,Los Angeles Lakers,95,Box Score,,18997,2:08,STAPLES Center,
"Mon, Dec 4, 2017",7:00p,Orlando Magic,94,Charlotte Hornets,104,Box Score,,14419,2:21,Spectrum Center,
"Mon, Dec 4, 2017",7:00p,New York Knicks,97,Indiana Pacers,115,Box Score,,12018,1:57,Bankers Life Fieldhouse,
"Mon, Dec 4, 2017",7:00p,Phoenix Suns,115,Philadelphia 76ers,101,Box Score,,20564,2:07,Wells Fargo Center,
"Mon, Dec 4, 2017",7:30p,Brooklyn Nets,110,Atlanta Hawks,90,Box Score,,12056,2:06,Philips Arena,
"Mon, Dec 4, 2017",7:30p,Milwaukee Bucks,100,Boston Celtics,111,Box Score,,18624,2:04,TD Garden,
"Mon, Dec 4, 2017",8:00p,Cleveland Cavaliers,113,Chicago Bulls,91,Box Score,,21323,1:57,United Center,
"Mon, Dec 4, 2017",8:00p,Minnesota Timberwolves,92,Memphis Grizzlies,95,Box Score,,14012,2:06,FedEx Forum,
"Mon, Dec 4, 2017",8:00p,Golden State Warriors,125,New Orleans Pelicans,115,Box Score,,17004,2:19,Smoothie King Center,
"Mon, Dec 4, 2017",8:30p,Denver Nuggets,105,Dallas Mavericks,122,Box Score,,19419,2:04,American Airlines Center,
"Mon, Dec 4, 2017",8:30p,Detroit Pistons,93,San Antonio Spurs,96,Box Score,,18288,2:11,AT&T Center,
"Mon, Dec 4, 2017",9:00p,Washington Wizards,69,Utah Jazz,116,Box Score,,17227,2:06,Vivint Smart Home Arena,
"Tue, Dec 5, 2017",7:30p,Phoenix Suns,113,Toronto Raptors,126,Box Score,,19800,2:17,Air Canada Centre,
"Tue, Dec 5, 2017",8:00p,Utah Jazz,94,Oklahoma City Thunder,100,Box Score,,18203,2:10,Chesapeake Energy Arena,
"Tue, Dec 5, 2017",10:00p,Washington Wizards,106,Portland Trail Blazers,92,Box Score,,19241,2:03,Moda Center,
"Wed, Dec 6, 2017",7:00p,Sacramento Kings,95,Cleveland Cavaliers,101,Box Score,,20562,2:04,Quicken Loans Arena,
"Wed, Dec 6, 2017",7:00p,Chicago Bulls,96,Indiana Pacers,98,Box Score,,13013,2:01,Bankers Life Fieldhouse,
"Wed, Dec 6, 2017",7:00p,Atlanta Hawks,106,Orlando Magic,110,Box Score,OT,16167,2:29,Amway Center,
"Wed, Dec 6, 2017",7:30p,Dallas Mavericks,90,Boston Celtics,97,Box Score,,18624,2:04,TD Garden,
"Wed, Dec 6, 2017",7:30p,Memphis Grizzlies,88,New York Knicks,99,Box Score,,19812,2:11,Madison Square Garden (IV),
"Wed, Dec 6, 2017",8:00p,Golden State Warriors,101,Charlotte Hornets,87,Box Score,,19334,2:08,Spectrum Center,
"Wed, Dec 6, 2017",8:00p,Detroit Pistons,100,Milwaukee Bucks,104,Box Score,,15841,2:17,BMO Harris Bradley Center,
"Wed, Dec 6, 2017",8:00p,Denver Nuggets,114,New Orleans Pelicans,123,Box Score,,15353,2:12,Smoothie King Center,
"Wed, Dec 6, 2017",8:30p,Miami Heat,105,San Antonio Spurs,117,Box Score,,18252,2:02,AT&T Center,
"Wed, Dec 6, 2017",10:30p,Minnesota Timberwolves,113,Los Angeles Clippers,107,Box Score,,15951,2:08,STAPLES Center,
"Thu, Dec 7, 2017",8:00p,Los Angeles Lakers,107,Philadelphia 76ers,104,Box Score,,20495,2:25,Wells Fargo Center,
"Thu, Dec 7, 2017",9:00p,Washington Wizards,109,Phoenix Suns,99,Box Score,,15925,2:10,Talking Stick Resort Arena,
"Thu, Dec 7, 2017",10:00p,Oklahoma City Thunder,95,Brooklyn Nets,100,Box Score,,20562,2:15,Mexico City Arena,"at Mexico City, Mexico"
"Thu, Dec 7, 2017",10:30p,Houston Rockets,112,Utah Jazz,101,Box Score,,18306,2:14,Vivint Smart Home Arena,
"Fri, Dec 8, 2017",7:00p,Chicago Bulls,119,Charlotte Hornets,111,Box Score,OT,14077,2:30,Spectrum Center,
"Fri, Dec 8, 2017",7:00p,Golden State Warriors,102,Detroit Pistons,98,Box Score,,20491,2:18,Little Caesars Arena,
"Fri, Dec 8, 2017",7:00p,Cleveland Cavaliers,102,Indiana Pacers,106,Box Score,,17032,2:17,Bankers Life Fieldhouse,
"Fri, Dec 8, 2017",7:00p,Denver Nuggets,103,Orlando Magic,89,Box Score,,16024,2:07,Amway Center,
"Fri, Dec 8, 2017",8:00p,Toronto Raptors,116,Memphis Grizzlies,107,Box Score,,15417,2:16,FedEx Forum,
"Fri, Dec 8, 2017",8:00p,Dallas Mavericks,102,Milwaukee Bucks,109,Box Score,,15889,2:17,BMO Harris Bradley Center,
"Fri, Dec 8, 2017",8:00p,Sacramento Kings,116,New Orleans Pelicans,109,Box Score,OT,15019,2:21,Smoothie King Center,
"Fri, Dec 8, 2017",9:30p,Boston Celtics,102,San Antonio Spurs,105,Box Score,,18418,2:14,AT&T Center,
"Sat, Dec 9, 2017",3:30p,Washington Wizards,112,Los Angeles Clippers,113,Box Score,,15739,2:21,STAPLES Center,
"Sat, Dec 9, 2017",6:00p,Miami Heat,101,Brooklyn Nets,89,Box Score,,19777,2:04,Mexico City Arena,"at Mexico City, Mexico"
"Sat, Dec 9, 2017",7:00p,Los Angeles Lakers,110,Charlotte Hornets,99,Box Score,,19320,2:04,Spectrum Center,
"Sat, Dec 9, 2017",7:30p,Orlando Magic,110,Atlanta Hawks,117,Box Score,,12719,2:03,Philips Arena,
"Sat, Dec 9, 2017",8:00p,New York Knicks,102,Chicago Bulls,104,Box Score,,20149,2:08,United Center,
"Sat, Dec 9, 2017",8:00p,Philadelphia 76ers,98,Cleveland Cavaliers,105,Box Score,,20562,2:13,Quicken Loans Arena,
"Sat, Dec 9, 2017",8:30p,Utah Jazz,100,Milwaukee Bucks,117,Box Score,,16675,2:16,BMO Harris Bradley Center,
"Sat, Dec 9, 2017",9:00p,Oklahoma City Thunder,102,Memphis Grizzlies,101,Box Score,OT,17794,2:29,FedEx Forum,
"Sat, Dec 9, 2017",9:00p,San Antonio Spurs,104,Phoenix Suns,101,Box Score,,16575,2:18,Talking Stick Resort Arena,
"Sat, Dec 9, 2017",10:00p,Houston Rockets,124,Portland Trail Blazers,117,Box Score,,19503,2:10,Moda Center,
"Sun, Dec 10, 2017",3:30p,Toronto Raptors,102,Sacramento Kings,87,Box Score,,17583,2:08,Golden 1 Center,
"Sun, Dec 10, 2017",4:00p,Boston Celtics,91,Detroit Pistons,81,Box Score,,18776,2:06,Little Caesars Arena,
"Sun, Dec 10, 2017",5:00p,Denver Nuggets,116,Indiana Pacers,126,Box Score,OT,14587,2:22,Bankers Life Fieldhouse,
"Sun, Dec 10, 2017",7:00p,Dallas Mavericks,92,Minnesota Timberwolves,97,Box Score,,13094,2:13,Target Center,
"Sun, Dec 10, 2017",7:00p,Philadelphia 76ers,124,New Orleans Pelicans,131,Box Score,,16878,2:23,Smoothie King Center,
"Sun, Dec 10, 2017",7:30p,Atlanta Hawks,107,New York Knicks,111,Box Score,,19189,2:36,Madison Square Garden (IV),
"Mon, Dec 11, 2017",8:00p,Boston Celtics,85,Chicago Bulls,108,Box Score,,19617,1:59,United Center,
"Mon, Dec 11, 2017",8:00p,New Orleans Pelicans,123,Houston Rockets,130,Box Score,,18055,2:04,Toyota Center,
"Mon, Dec 11, 2017",8:00p,Miami Heat,107,Memphis Grizzlies,82,Box Score,,14857,2:12,FedEx Forum,
"Mon, Dec 11, 2017",8:00p,Charlotte Hornets,116,Oklahoma City Thunder,103,Box Score,,18203,2:04,Chesapeake Energy Arena,
"Mon, Dec 11, 2017",10:30p,Portland Trail Blazers,104,Golden State Warriors,111,Box Score,,19596,2:03,Oracle Arena,
"Mon, Dec 11, 2017",10:30p,Toronto Raptors,91,Los Angeles Clippers,96,Box Score,,16658,2:18,STAPLES Center,
"Tue, Dec 12, 2017",7:00p,Atlanta Hawks,114,Cleveland Cavaliers,123,Box Score,,20562,1:57,Quicken Loans Arena,
"Tue, Dec 12, 2017",7:00p,Denver Nuggets,103,Detroit Pistons,84,Box Score,,15480,2:01,Little Caesars Arena,
"Tue, Dec 12, 2017",7:00p,Los Angeles Lakers,109,New York Knicks,113,Box Score,OT,19359,2:28,Madison Square Garden (IV),
"Tue, Dec 12, 2017",7:30p,Washington Wizards,98,Brooklyn Nets,103,Box Score,,14515,2:15,Barclays Center,
"Tue, Dec 12, 2017",8:30p,San Antonio Spurs,89,Dallas Mavericks,95,Box Score,,19874,2:01,American Airlines Center,
"Tue, Dec 12, 2017",9:30p,Philadelphia 76ers,118,Minnesota Timberwolves,112,Box Score,OT,14659,2:38,Target Center,
"Tue, Dec 12, 2017",10:00p,Phoenix Suns,92,Sacramento Kings,99,Box Score,,17583,2:03,Golden 1 Center,
"Wed, Dec 13, 2017",7:00p,Oklahoma City Thunder,100,Indiana Pacers,95,Box Score,,17923,2:14,Bankers Life Fieldhouse,
"Wed, Dec 13, 2017",7:00p,Los Angeles Clippers,106,Orlando Magic,95,Box Score,,16011,2:09,Amway Center,
"Wed, Dec 13, 2017",7:00p,Memphis Grizzlies,87,Washington Wizards,93,Box Score,,15297,2:11,Capital One Arena,
"Wed, Dec 13, 2017",7:30p,Denver Nuggets,118,Boston Celtics,124,Box Score,,18624,2:10,TD Garden,
"Wed, Dec 13, 2017",7:30p,Portland Trail Blazers,102,Miami Heat,95,Box Score,,19600,2:13,AmericanAirlines Arena,
"Wed, Dec 13, 2017",8:00p,Utah Jazz,100,Chicago Bulls,103,Box Score,,18102,2:08,United Center,
"Wed, Dec 13, 2017",8:00p,Milwaukee Bucks,108,New Orleans Pelicans,115,Box Score,,16863,2:03,Smoothie King Center,
"Wed, Dec 13, 2017",9:00p,Toronto Raptors,115,Phoenix Suns,109,Box Score,,15517,2:17,Talking Stick Resort Arena,
"Wed, Dec 13, 2017",9:30p,Charlotte Hornets,96,Houston Rockets,108,Box Score,,16509,2:07,Toyota Center,
"Thu, Dec 14, 2017",7:30p,Detroit Pistons,105,Atlanta Hawks,91,Box Score,,13548,2:06,Philips Arena,
"Thu, Dec 14, 2017",7:30p,New York Knicks,111,Brooklyn Nets,104,Box Score,,17732,2:12,Barclays Center,
"Thu, Dec 14, 2017",8:00p,Los Angeles Lakers,112,Cleveland Cavaliers,121,Box Score,,20562,2:12,Quicken Loans Arena,
"Thu, Dec 14, 2017",8:00p,Sacramento Kings,96,Minnesota Timberwolves,119,Box Score,,11126,2:04,Target Center,
"Thu, Dec 14, 2017",10:30p,Dallas Mavericks,97,Golden State Warriors,112,Box Score,,19596,2:10,Oracle Arena,
