Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes
"Mon, Nov 23, 2015",9:00p,Oklahoma City Thunder,111,Utah Jazz,89,Box Score,,19911,2:13,Vivint Smart Home Arena,
"Tue, Nov 24, 2015",7:00p,Indiana Pacers,123,Washington Wizards,106,Box Score,,15486,2:09,Verizon Center,
"Tue, Nov 24, 2015",8:00p,Boston Celtics,97,Atlanta Hawks,121,Box Score,,18968,2:17,Philips Arena,
"Tue, Nov 24, 2015",8:00p,Dallas Mavericks,96,Memphis Grizzlies,110,Box Score,,17381,2:19,FedEx Forum,
"Tue, Nov 24, 2015",9:00p,Los Angeles Clippers,111,Denver Nuggets,94,Box Score,,13257,2:31,Pepsi Center,
"Tue, Nov 24, 2015",10:00p,Chicago Bulls,93,Portland Trail Blazers,88,Box Score,,19393,2:23,Moda Center,
"Tue, Nov 24, 2015",10:30p,Los Angeles Lakers,77,Golden State Warriors,111,Box Score,,19596,2:05,Oracle Arena,
"Wed, Nov 25, 2015",7:00p,Washington Wizards,87,Charlotte Hornets,101,Box Score,,17064,2:08,Time Warner Cable Arena,
"Wed, Nov 25, 2015",7:00p,New York Knicks,91,Orlando Magic,100,Box Score,,18846,2:18,Amway Center,
"Wed, Nov 25, 2015",7:30p,Philadelphia 76ers,80,Boston Celtics,84,Box Score,,17588,2:13,TD Garden,
"Wed, Nov 25, 2015",7:30p,Miami Heat,81,Detroit Pistons,104,Box Score,,15119,2:01,The Palace of Auburn Hills,
"Wed, Nov 25, 2015",7:30p,Cleveland Cavaliers,99,Toronto Raptors,103,Box Score,,20140,2:14,Air Canada Centre,
"Wed, Nov 25, 2015",8:00p,Memphis Grizzlies,102,Houston Rockets,93,Box Score,,18143,2:17,Toyota Center,
"Wed, Nov 25, 2015",8:00p,Sacramento Kings,129,Milwaukee Bucks,118,Box Score,,14120,2:17,BMO Harris Bradley Center,
"Wed, Nov 25, 2015",8:00p,Atlanta Hawks,95,Minnesota Timberwolves,99,Box Score,,14289,2:18,Target Center,
"Wed, Nov 25, 2015",8:00p,Brooklyn Nets,99,Oklahoma City Thunder,110,Box Score,,18203,2:02,Chesapeake Energy Arena,
"Wed, Nov 25, 2015",8:30p,Dallas Mavericks,83,San Antonio Spurs,88,Box Score,,18418,2:06,AT&T Center,
"Wed, Nov 25, 2015",9:00p,New Orleans Pelicans,120,Phoenix Suns,114,Box Score,,16338,2:24,Talking Stick Resort Arena,
"Wed, Nov 25, 2015",10:30p,Utah Jazz,102,Los Angeles Clippers,91,Box Score,,19060,2:14,STAPLES Center,
"Fri, Nov 27, 2015",7:00p,Cleveland Cavaliers,95,Charlotte Hornets,90,Box Score,,19093,2:23,Time Warner Cable Arena,
"Fri, Nov 27, 2015",7:00p,Milwaukee Bucks,90,Orlando Magic,114,Box Score,,16317,2:06,Amway Center,
"Fri, Nov 27, 2015",7:30p,Washington Wizards,78,Boston Celtics,111,Box Score,,18624,2:07,TD Garden,
"Fri, Nov 27, 2015",7:30p,Miami Heat,97,New York Knicks,78,Box Score,,19812,2:13,Madison Square Garden (IV),
"Fri, Nov 27, 2015",8:00p,Philadelphia 76ers,114,Houston Rockets,116,Box Score,,17306,2:24,Toyota Center,
"Fri, Nov 27, 2015",8:00p,Chicago Bulls,92,Indiana Pacers,104,Box Score,,18165,2:09,Bankers Life Fieldhouse,
"Fri, Nov 27, 2015",8:00p,Atlanta Hawks,116,Memphis Grizzlies,101,Box Score,,17684,2:15,FedEx Forum,
"Fri, Nov 27, 2015",8:00p,Detroit Pistons,87,Oklahoma City Thunder,103,Box Score,,18203,2:09,Chesapeake Energy Arena,
"Fri, Nov 27, 2015",9:00p,San Antonio Spurs,91,Denver Nuggets,80,Box Score,,17121,2:08,Pepsi Center,
"Fri, Nov 27, 2015",9:30p,Golden State Warriors,135,Phoenix Suns,116,Box Score,,18055,2:13,Talking Stick Resort Arena,
"Fri, Nov 27, 2015",10:00p,Minnesota Timberwolves,101,Sacramento Kings,91,Box Score,,17317,2:07,Sleep Train Arena,
"Fri, Nov 27, 2015",10:30p,New Orleans Pelicans,90,Los Angeles Clippers,111,Box Score,,19162,2:12,STAPLES Center,
"Sat, Nov 28, 2015",7:00p,Toronto Raptors,84,Washington Wizards,82,Box Score,,16841,2:18,Verizon Center,
"Sat, Nov 28, 2015",7:30p,Brooklyn Nets,88,Cleveland Cavaliers,90,Box Score,,20562,2:18,Quicken Loans Arena,
"Sat, Nov 28, 2015",8:30p,Denver Nuggets,81,Dallas Mavericks,92,Box Score,,20339,2:11,American Airlines Center,
"Sat, Nov 28, 2015",8:30p,Atlanta Hawks,88,San Antonio Spurs,108,Box Score,,18418,2:00,AT&T Center,
"Sat, Nov 28, 2015",9:00p,New Orleans Pelicans,87,Utah Jazz,101,Box Score,,19911,2:19,Vivint Smart Home Arena,
"Sat, Nov 28, 2015",10:00p,Los Angeles Lakers,96,Portland Trail Blazers,108,Box Score,,20019,2:12,Moda Center,
"Sat, Nov 28, 2015",10:30p,Sacramento Kings,101,Golden State Warriors,120,Box Score,,19596,2:07,Oracle Arena,
"Sun, Nov 29, 2015",2:00p,Milwaukee Bucks,82,Charlotte Hornets,87,Box Score,,14224,2:04,Time Warner Cable Arena,
"Sun, Nov 29, 2015",3:30p,Minnesota Timberwolves,99,Los Angeles Clippers,107,Box Score,,19060,2:19,STAPLES Center,
"Sun, Nov 29, 2015",6:00p,Detroit Pistons,83,Brooklyn Nets,87,Box Score,,12823,2:09,Barclays Center,
"Sun, Nov 29, 2015",6:00p,Philadelphia 76ers,84,Memphis Grizzlies,92,Box Score,,15322,2:22,FedEx Forum,
"Sun, Nov 29, 2015",6:00p,Boston Celtics,91,Orlando Magic,110,Box Score,,16209,2:08,Amway Center,
"Sun, Nov 29, 2015",6:00p,Phoenix Suns,107,Toronto Raptors,102,Box Score,,19800,2:08,Air Canada Centre,
"Sun, Nov 29, 2015",7:30p,Houston Rockets,116,New York Knicks,111,Box Score,OT,19812,2:37,Madison Square Garden (IV),
"Sun, Nov 29, 2015",9:30p,Indiana Pacers,107,Los Angeles Lakers,103,Box Score,,18997,2:28,STAPLES Center,
"Mon, Nov 30, 2015",7:30p,Houston Rockets,105,Detroit Pistons,116,Box Score,,14818,2:23,The Palace of Auburn Hills,
"Mon, Nov 30, 2015",7:30p,Boston Celtics,105,Miami Heat,95,Box Score,,19600,2:12,AmericanAirlines Arena,
"Mon, Nov 30, 2015",8:00p,Oklahoma City Thunder,100,Atlanta Hawks,106,Box Score,,17768,2:16,Philips Arena,
"Mon, Nov 30, 2015",8:00p,San Antonio Spurs,89,Chicago Bulls,92,Box Score,,21909,2:06,United Center,
"Mon, Nov 30, 2015",8:00p,Denver Nuggets,74,Milwaukee Bucks,92,Box Score,,10187,2:08,BMO Harris Bradley Center,
"Mon, Nov 30, 2015",9:00p,Golden State Warriors,106,Utah Jazz,103,Box Score,,19911,2:12,Vivint Smart Home Arena,
"Mon, Nov 30, 2015",10:00p,Dallas Mavericks,98,Sacramento Kings,112,Box Score,,16937,2:21,Sleep Train Arena,
"Mon, Nov 30, 2015",10:30p,Portland Trail Blazers,87,Los Angeles Clippers,102,Box Score,,19060,2:32,STAPLES Center,
"Tue, Dec 1, 2015",7:00p,Washington Wizards,97,Cleveland Cavaliers,85,Box Score,,20562,2:19,Quicken Loans Arena,
"Tue, Dec 1, 2015",7:00p,Los Angeles Lakers,91,Philadelphia 76ers,103,Box Score,,20510,2:18,Wells Fargo Center,
"Tue, Dec 1, 2015",7:30p,Phoenix Suns,91,Brooklyn Nets,94,Box Score,,12787,2:08,Barclays Center,
"Tue, Dec 1, 2015",8:00p,Orlando Magic,96,Minnesota Timberwolves,93,Box Score,,10694,2:19,Target Center,
"Tue, Dec 1, 2015",8:00p,Memphis Grizzlies,113,New Orleans Pelicans,104,Box Score,,16020,2:16,Smoothie King Center,
"Tue, Dec 1, 2015",10:00p,Dallas Mavericks,115,Portland Trail Blazers,112,Box Score,OT,19393,2:32,Moda Center,
"Wed, Dec 2, 2015",7:00p,Golden State Warriors,116,Charlotte Hornets,99,Box Score,,19542,2:06,Time Warner Cable Arena,
"Wed, Dec 2, 2015",7:00p,Los Angeles Lakers,108,Washington Wizards,104,Box Score,,20356,2:16,Verizon Center,
"Wed, Dec 2, 2015",7:30p,Phoenix Suns,122,Detroit Pistons,127,Box Score,OT,13985,2:46,The Palace of Auburn Hills,
"Wed, Dec 2, 2015",7:30p,Philadelphia 76ers,87,New York Knicks,99,Box Score,,19812,2:12,Madison Square Garden (IV),
"Wed, Dec 2, 2015",8:00p,Toronto Raptors,96,Atlanta Hawks,86,Box Score,,12559,2:07,Philips Arena,
"Wed, Dec 2, 2015",8:00p,Denver Nuggets,90,Chicago Bulls,99,Box Score,,21349,2:13,United Center,
"Wed, Dec 2, 2015",8:00p,New Orleans Pelicans,101,Houston Rockets,108,Box Score,,17339,2:25,Toyota Center,
"Wed, Dec 2, 2015",8:30p,Milwaukee Bucks,70,San Antonio Spurs,95,Box Score,,18418,2:03,AT&T Center,
"Wed, Dec 2, 2015",10:30p,Indiana Pacers,103,Los Angeles Clippers,91,Box Score,,19060,2:34,STAPLES Center,
"Thu, Dec 3, 2015",7:00p,Oklahoma City Thunder,95,Miami Heat,97,Box Score,,19600,2:25,AmericanAirlines Arena,
"Thu, Dec 3, 2015",7:30p,Denver Nuggets,106,Toronto Raptors,105,Box Score,,19800,2:23,Air Canada Centre,
"Thu, Dec 3, 2015",9:00p,Orlando Magic,103,Utah Jazz,94,Box Score,,19247,2:15,Vivint Smart Home Arena,
"Thu, Dec 3, 2015",9:30p,San Antonio Spurs,103,Memphis Grizzlies,83,Box Score,,17013,2:18,FedEx Forum,
"Thu, Dec 3, 2015",10:00p,Indiana Pacers,111,Portland Trail Blazers,123,Box Score,,19206,2:06,Moda Center,
"Thu, Dec 3, 2015",10:00p,Boston Celtics,114,Sacramento Kings,97,Box Score,,18660,2:14,Mexico City Arena,"at Mexico City, Mexico"
"Fri, Dec 4, 2015",7:00p,Brooklyn Nets,91,New York Knicks,108,Box Score,,19812,2:12,Madison Square Garden (IV),
"Fri, Dec 4, 2015",7:00p,Phoenix Suns,106,Washington Wizards,109,Box Score,,17255,2:19,Verizon Center,
"Fri, Dec 4, 2015",7:30p,Milwaukee Bucks,95,Detroit Pistons,102,Box Score,,16963,2:19,The Palace of Auburn Hills,
"Fri, Dec 4, 2015",8:00p,Los Angeles Lakers,87,Atlanta Hawks,100,Box Score,,19051,2:00,Philips Arena,
"Fri, Dec 4, 2015",8:30p,Houston Rockets,100,Dallas Mavericks,96,Box Score,,20339,2:20,American Airlines Center,
"Fri, Dec 4, 2015",9:30p,Cleveland Cavaliers,108,New Orleans Pelicans,114,Box Score,OT,17906,2:48,Smoothie King Center,
"Sat, Dec 5, 2015",1:00p,Denver Nuggets,108,Philadelphia 76ers,105,Box Score,,15677,2:22,Wells Fargo Center,
"Sat, Dec 5, 2015",5:00p,Golden State Warriors,112,Toronto Raptors,109,Box Score,,20160,2:29,Air Canada Centre,
"Sat, Dec 5, 2015",8:00p,Charlotte Hornets,102,Chicago Bulls,96,Box Score,,21770,2:09,United Center,
"Sat, Dec 5, 2015",8:00p,Sacramento Kings,113,Houston Rockets,120,Box Score,,17318,2:16,Toyota Center,
"Sat, Dec 5, 2015",8:00p,Cleveland Cavaliers,84,Miami Heat,99,Box Score,,19600,2:22,AmericanAirlines Arena,
"Sat, Dec 5, 2015",8:00p,Portland Trail Blazers,109,Minnesota Timberwolves,103,Box Score,,16203,2:23,Target Center,
"Sat, Dec 5, 2015",8:30p,New York Knicks,91,Milwaukee Bucks,106,Box Score,,16223,2:11,BMO Harris Bradley Center,
"Sat, Dec 5, 2015",8:30p,Boston Celtics,105,San Antonio Spurs,108,Box Score,,18418,2:19,AT&T Center,
"Sat, Dec 5, 2015",9:00p,Indiana Pacers,119,Utah Jazz,122,Box Score,OT,19500,2:50,Vivint Smart Home Arena,
"Sat, Dec 5, 2015",10:30p,Orlando Magic,101,Los Angeles Clippers,103,Box Score,,19146,2:14,STAPLES Center,
"Sun, Dec 6, 2015",3:30p,Phoenix Suns,93,Memphis Grizzlies,95,Box Score,,16022,2:21,FedEx Forum,
"Sun, Dec 6, 2015",6:00p,Golden State Warriors,114,Brooklyn Nets,98,Box Score,,17732,2:10,Barclays Center,
"Sun, Dec 6, 2015",6:00p,Los Angeles Lakers,91,Detroit Pistons,111,Box Score,,20228,2:13,The Palace of Auburn Hills,
"Sun, Dec 6, 2015",6:00p,Dallas Mavericks,116,Washington Wizards,104,Box Score,,16394,2:11,Verizon Center,
"Sun, Dec 6, 2015",7:00p,Sacramento Kings,95,Oklahoma City Thunder,98,Box Score,,18203,2:28,Chesapeake Energy Arena,
"Mon, Dec 7, 2015",7:00p,Detroit Pistons,84,Charlotte Hornets,104,Box Score,,15481,2:08,Time Warner Cable Arena,
"Mon, Dec 7, 2015",7:00p,San Antonio Spurs,119,Philadelphia 76ers,68,Box Score,,14449,2:10,Wells Fargo Center,
"Mon, Dec 7, 2015",7:30p,Washington Wizards,114,Miami Heat,103,Box Score,,19600,2:18,AmericanAirlines Arena,
"Mon, Dec 7, 2015",7:30p,Dallas Mavericks,104,New York Knicks,97,Box Score,,19812,2:11,Madison Square Garden (IV),
"Mon, Dec 7, 2015",7:30p,Los Angeles Lakers,93,Toronto Raptors,102,Box Score,,20163,2:13,Air Canada Centre,
"Mon, Dec 7, 2015",8:00p,Phoenix Suns,103,Chicago Bulls,101,Box Score,,21337,2:13,United Center,
"Mon, Dec 7, 2015",8:00p,Portland Trail Blazers,88,Milwaukee Bucks,90,Box Score,,14389,2:23,BMO Harris Bradley Center,
"Mon, Dec 7, 2015",8:00p,Los Angeles Clippers,110,Minnesota Timberwolves,106,Box Score,,11467,2:38,Target Center,
"Mon, Dec 7, 2015",8:00p,Boston Celtics,111,New Orleans Pelicans,93,Box Score,,15715,2:05,Smoothie King Center,
"Tue, Dec 8, 2015",7:00p,Portland Trail Blazers,100,Cleveland Cavaliers,105,Box Score,,20562,2:20,Quicken Loans Arena,
"Tue, Dec 8, 2015",7:00p,Golden State Warriors,131,Indiana Pacers,123,Box Score,,18165,2:14,Bankers Life Fieldhouse,
"Tue, Dec 8, 2015",7:30p,Houston Rockets,105,Brooklyn Nets,110,Box Score,,13319,2:09,Barclays Center,
"Tue, Dec 8, 2015",8:00p,Oklahoma City Thunder,125,Memphis Grizzlies,88,Box Score,,16415,2:09,FedEx Forum,
"Tue, Dec 8, 2015",9:00p,Orlando Magic,85,Denver Nuggets,74,Box Score,,13925,2:04,Pepsi Center,
"Tue, Dec 8, 2015",10:00p,Utah Jazz,106,Sacramento Kings,114,Box Score,,16505,2:12,Sleep Train Arena,
"Wed, Dec 9, 2015",7:00p,Chicago Bulls,100,Boston Celtics,105,Box Score,,17318,2:25,TD Garden,
"Wed, Dec 9, 2015",7:00p,Miami Heat,81,Charlotte Hornets,99,Box Score,,17404,2:01,Time Warner Cable Arena,
"Wed, Dec 9, 2015",7:00p,Houston Rockets,109,Washington Wizards,103,Box Score,,16041,2:21,Verizon Center,
"Wed, Dec 9, 2015",7:30p,Memphis Grizzlies,93,Detroit Pistons,92,Box Score,,13411,2:07,The Palace of Auburn Hills,
"Wed, Dec 9, 2015",7:30p,San Antonio Spurs,94,Toronto Raptors,97,Box Score,,19800,2:12,Air Canada Centre,
"Wed, Dec 9, 2015",8:00p,Los Angeles Clippers,109,Milwaukee Bucks,95,Box Score,,14224,2:17,BMO Harris Bradley Center,
"Wed, Dec 9, 2015",8:00p,Los Angeles Lakers,122,Minnesota Timberwolves,123,Box Score,OT,18076,2:39,Target Center,
"Wed, Dec 9, 2015",9:00p,Orlando Magic,104,Phoenix Suns,107,Box Score,,17637,2:18,Talking Stick Resort Arena,
"Wed, Dec 9, 2015",9:00p,New York Knicks,85,Utah Jazz,106,Box Score,,18586,2:14,Vivint Smart Home Arena,
"Wed, Dec 9, 2015",9:30p,Atlanta Hawks,98,Dallas Mavericks,95,Box Score,,19936,2:15,American Airlines Center,
"Thu, Dec 10, 2015",7:30p,Philadelphia 76ers,91,Brooklyn Nets,100,Box Score,,13266,2:20,Barclays Center,
"Thu, Dec 10, 2015",8:00p,Los Angeles Clippers,80,Chicago Bulls,83,Box Score,,21491,2:11,United Center,
"Thu, Dec 10, 2015",8:00p,Atlanta Hawks,94,Oklahoma City Thunder,107,Box Score,,18203,2:05,Chesapeake Energy Arena,
"Thu, Dec 10, 2015",10:30p,New York Knicks,97,Sacramento Kings,99,Box Score,,17317,2:23,Sleep Train Arena,
"Fri, Dec 11, 2015",7:00p,Miami Heat,83,Indiana Pacers,96,Box Score,,16184,2:13,Bankers Life Fieldhouse,
"Fri, Dec 11, 2015",7:00p,Cleveland Cavaliers,111,Orlando Magic,76,Box Score,,17239,2:08,Amway Center,
"Fri, Dec 11, 2015",7:00p,Detroit Pistons,107,Philadelphia 76ers,95,Box Score,,17239,2:11,Wells Fargo Center,
"Fri, Dec 11, 2015",7:30p,Golden State Warriors,124,Boston Celtics,119,Box Score,2OT,18624,2:55,TD Garden,
"Fri, Dec 11, 2015",7:30p,Milwaukee Bucks,83,Toronto Raptors,90,Box Score,,19800,2:09,Air Canada Centre,
"Fri, Dec 11, 2015",8:00p,Charlotte Hornets,123,Memphis Grizzlies,99,Box Score,,17111,2:17,FedEx Forum,
"Fri, Dec 11, 2015",8:00p,Washington Wizards,105,New Orleans Pelicans,107,Box Score,,16875,2:14,Smoothie King Center,
"Fri, Dec 11, 2015",9:00p,Minnesota Timberwolves,108,Denver Nuggets,111,Box Score,OT,12533,2:47,Pepsi Center,
"Fri, Dec 11, 2015",9:00p,Oklahoma City Thunder,94,Utah Jazz,90,Box Score,,19911,2:10,Vivint Smart Home Arena,
"Fri, Dec 11, 2015",9:30p,Portland Trail Blazers,106,Phoenix Suns,96,Box Score,,17028,1:55,Talking Stick Resort Arena,
"Fri, Dec 11, 2015",9:30p,Los Angeles Lakers,87,San Antonio Spurs,109,Box Score,,18418,2:10,AT&T Center,
"Sat, Dec 12, 2015",5:00p,Los Angeles Clippers,105,Brooklyn Nets,100,Box Score,,15689,2:18,Barclays Center,
"Sat, Dec 12, 2015",7:00p,Boston Celtics,98,Charlotte Hornets,93,Box Score,,18490,2:04,Time Warner Cable Arena,
"Sat, Dec 12, 2015",7:30p,Indiana Pacers,96,Detroit Pistons,118,Box Score,,14858,2:05,The Palace of Auburn Hills,
"Sat, Dec 12, 2015",8:00p,San Antonio Spurs,103,Atlanta Hawks,78,Box Score,,17752,2:06,Philips Arena,
"Sat, Dec 12, 2015",8:00p,New Orleans Pelicans,94,Chicago Bulls,98,Box Score,,21605,2:08,United Center,
"Sat, Dec 12, 2015",8:00p,Los Angeles Lakers,97,Houston Rockets,126,Box Score,,18456,2:05,Toyota Center,
"Sat, Dec 12, 2015",8:30p,Washington Wizards,114,Dallas Mavericks,111,Box Score,,20088,2:19,American Airlines Center,
"Sat, Dec 12, 2015",8:30p,Golden State Warriors,95,Milwaukee Bucks,108,Box Score,,18717,2:06,BMO Harris Bradley Center,
"Sat, Dec 12, 2015",10:00p,New York Knicks,112,Portland Trail Blazers,110,Box Score,,19511,2:24,Moda Center,
"Sun, Dec 13, 2015",3:30p,Minnesota Timberwolves,101,Phoenix Suns,108,Box Score,,16919,2:20,Talking Stick Resort Arena,
"Sun, Dec 13, 2015",6:00p,Memphis Grizzlies,97,Miami Heat,100,Box Score,,19813,2:09,AmericanAirlines Arena,
"Sun, Dec 13, 2015",6:00p,Philadelphia 76ers,76,Toronto Raptors,96,Box Score,,19800,2:16,Air Canada Centre,
"Sun, Dec 13, 2015",7:00p,Utah Jazz,98,Oklahoma City Thunder,104,Box Score,OT,18203,2:28,Chesapeake Energy Arena,
"Mon, Dec 14, 2015",7:00p,Toronto Raptors,90,Indiana Pacers,106,Box Score,,16598,2:08,Bankers Life Fieldhouse,
"Mon, Dec 14, 2015",7:30p,Orlando Magic,105,Brooklyn Nets,82,Box Score,,12946,2:03,Barclays Center,
"Mon, Dec 14, 2015",7:30p,Los Angeles Clippers,105,Detroit Pistons,103,Box Score,OT,13525,2:42,The Palace of Auburn Hills,
"Mon, Dec 14, 2015",8:00p,Miami Heat,100,Atlanta Hawks,88,Box Score,,15039,2:09,Philips Arena,
"Mon, Dec 14, 2015",8:00p,Philadelphia 76ers,96,Chicago Bulls,115,Box Score,,21166,2:02,United Center,
"Mon, Dec 14, 2015",8:00p,Washington Wizards,95,Memphis Grizzlies,112,Box Score,,15397,2:06,FedEx Forum,
"Mon, Dec 14, 2015",8:30p,Phoenix Suns,94,Dallas Mavericks,104,Box Score,,19822,2:17,American Airlines Center,
"Mon, Dec 14, 2015",8:30p,Utah Jazz,81,San Antonio Spurs,118,Box Score,,18418,2:05,AT&T Center,
"Mon, Dec 14, 2015",9:00p,Houston Rockets,108,Denver Nuggets,114,Box Score,,12022,2:13,Pepsi Center,
"Mon, Dec 14, 2015",10:00p,New Orleans Pelicans,101,Portland Trail Blazers,105,Box Score,,19231,2:15,Moda Center,
"Tue, Dec 15, 2015",7:30p,Cleveland Cavaliers,89,Boston Celtics,77,Box Score,,18624,2:02,TD Garden,
"Tue, Dec 15, 2015",8:00p,Denver Nuggets,112,Minnesota Timberwolves,100,Box Score,,11323,2:18,Target Center,
"Tue, Dec 15, 2015",10:00p,Houston Rockets,97,Sacramento Kings,107,Box Score,,17317,2:19,Sleep Train Arena,
"Tue, Dec 15, 2015",10:30p,Milwaukee Bucks,95,Los Angeles Lakers,113,Box Score,,18997,2:01,STAPLES Center,
"Wed, Dec 16, 2015",7:00p,Dallas Mavericks,81,Indiana Pacers,107,Box Score,,14824,2:01,Bankers Life Fieldhouse,
"Wed, Dec 16, 2015",7:00p,Charlotte Hornets,98,Orlando Magic,113,Box Score,,16019,2:01,Amway Center,
"Wed, Dec 16, 2015",7:30p,Miami Heat,104,Brooklyn Nets,98,Box Score,,15113,2:07,Barclays Center,
"Wed, Dec 16, 2015",7:30p,Boston Celtics,116,Detroit Pistons,119,Box Score,,13120,2:31,The Palace of Auburn Hills,
"Wed, Dec 16, 2015",7:30p,Minnesota Timberwolves,102,New York Knicks,107,Box Score,,19812,2:22,Madison Square Garden (IV),
"Wed, Dec 16, 2015",8:00p,Philadelphia 76ers,106,Atlanta Hawks,127,Box Score,,14827,2:21,Philips Arena,
"Wed, Dec 16, 2015",8:00p,Memphis Grizzlies,85,Chicago Bulls,98,Box Score,,21032,2:16,United Center,
"Wed, Dec 16, 2015",8:00p,Portland Trail Blazers,90,Oklahoma City Thunder,106,Box Score,,18203,2:12,Chesapeake Energy Arena,
"Wed, Dec 16, 2015",8:30p,Washington Wizards,95,San Antonio Spurs,114,Box Score,,18418,2:11,AT&T Center,
"Wed, Dec 16, 2015",9:00p,New Orleans Pelicans,104,Utah Jazz,94,Box Score,,17899,2:16,Vivint Smart Home Arena,
"Wed, Dec 16, 2015",10:30p,Phoenix Suns,103,Golden State Warriors,128,Box Score,,19596,2:15,Oracle Arena,
"Wed, Dec 16, 2015",10:30p,Milwaukee Bucks,90,Los Angeles Clippers,103,Box Score,,19060,2:05,STAPLES Center,
"Thu, Dec 17, 2015",7:00p,Toronto Raptors,99,Charlotte Hornets,109,Box Score,OT,15817,2:33,Time Warner Cable Arena,
"Thu, Dec 17, 2015",8:00p,Oklahoma City Thunder,100,Cleveland Cavaliers,104,Box Score,,20562,2:26,Quicken Loans Arena,
"Thu, Dec 17, 2015",10:30p,Houston Rockets,107,Los Angeles Lakers,87,Box Score,,18997,2:25,STAPLES Center,
"Fri, Dec 18, 2015",7:00p,Brooklyn Nets,97,Indiana Pacers,104,Box Score,,16548,2:04,Bankers Life Fieldhouse,
"Fri, Dec 18, 2015",7:00p,Portland Trail Blazers,94,Orlando Magic,102,Box Score,,17156,2:15,Amway Center,
"Fri, Dec 18, 2015",7:00p,New York Knicks,107,Philadelphia 76ers,97,Box Score,,17880,2:22,Wells Fargo Center,
"Fri, Dec 18, 2015",7:30p,Atlanta Hawks,109,Boston Celtics,101,Box Score,,18624,2:23,TD Garden,
"Fri, Dec 18, 2015",8:00p,Detroit Pistons,147,Chicago Bulls,144,Box Score,4OT,21534,3:24,United Center,
"Fri, Dec 18, 2015",8:00p,Toronto Raptors,108,Miami Heat,94,Box Score,,19600,2:05,AmericanAirlines Arena,
"Fri, Dec 18, 2015",8:00p,Sacramento Kings,95,Minnesota Timberwolves,99,Box Score,,12770,2:17,Target Center,
"Fri, Dec 18, 2015",8:00p,Los Angeles Clippers,107,San Antonio Spurs,115,Box Score,,18418,2:36,AT&T Center,
"Fri, Dec 18, 2015",8:30p,Memphis Grizzlies,88,Dallas Mavericks,97,Box Score,,20199,2:12,American Airlines Center,
"Fri, Dec 18, 2015",9:00p,Denver Nuggets,88,Utah Jazz,97,Box Score,,19169,2:11,Vivint Smart Home Arena,
"Fri, Dec 18, 2015",10:30p,Milwaukee Bucks,112,Golden State Warriors,121,Box Score,,19596,2:18,Oracle Arena,
"Fri, Dec 18, 2015",10:30p,New Orleans Pelicans,88,Phoenix Suns,104,Box Score,,17227,2:23,Talking Stick Resort Arena,
"Sat, Dec 19, 2015",5:00p,Los Angeles Lakers,78,Oklahoma City Thunder,118,Box Score,,18203,2:01,Chesapeake Energy Arena,
"Sat, Dec 19, 2015",7:00p,Charlotte Hornets,101,Washington Wizards,109,Box Score,,16987,2:03,Verizon Center,
"Sat, Dec 19, 2015",7:30p,Chicago Bulls,91,New York Knicks,107,Box Score,,19812,2:04,Madison Square Garden (IV),
"Sat, Dec 19, 2015",8:00p,Los Angeles Clippers,97,Houston Rockets,107,Box Score,,18212,2:32,Toyota Center,
"Sat, Dec 19, 2015",8:00p,Indiana Pacers,84,Memphis Grizzlies,96,Box Score,,18119,2:11,FedEx Forum,
"Sun, Dec 20, 2015",1:00p,Minnesota Timberwolves,100,Brooklyn Nets,85,Box Score,,14552,2:04,Barclays Center,
"Sun, Dec 20, 2015",1:00p,Portland Trail Blazers,109,Miami Heat,116,Box Score,,19600,2:15,AmericanAirlines Arena,
"Sun, Dec 20, 2015",3:30p,Philadelphia 76ers,86,Cleveland Cavaliers,108,Box Score,,20562,2:14,Quicken Loans Arena,
"Sun, Dec 20, 2015",5:00p,Milwaukee Bucks,101,Phoenix Suns,95,Box Score,,16859,2:21,Talking Stick Resort Arena,
"Sun, Dec 20, 2015",6:00p,Atlanta Hawks,103,Orlando Magic,100,Box Score,,16982,2:12,Amway Center,
"Sun, Dec 20, 2015",6:00p,Sacramento Kings,104,Toronto Raptors,94,Box Score,,19800,2:12,Air Canada Centre,
"Sun, Dec 20, 2015",8:00p,New Orleans Pelicans,130,Denver Nuggets,125,Box Score,,13857,2:19,Pepsi Center,
"Mon, Dec 21, 2015",7:00p,Sacramento Kings,99,Washington Wizards,113,Box Score,,15124,2:08,Verizon Center,
"Mon, Dec 21, 2015",7:30p,Minnesota Timberwolves,99,Boston Celtics,113,Box Score,,18624,2:08,TD Garden,
"Mon, Dec 21, 2015",7:30p,Orlando Magic,107,New York Knicks,99,Box Score,,19812,2:01,Madison Square Garden (IV),
"Mon, Dec 21, 2015",8:00p,Portland Trail Blazers,97,Atlanta Hawks,106,Box Score,,18373,2:17,Philips Arena,
"Mon, Dec 21, 2015",8:00p,Brooklyn Nets,105,Chicago Bulls,102,Box Score,,21825,2:10,United Center,
"Mon, Dec 21, 2015",8:00p,Charlotte Hornets,95,Houston Rockets,102,Box Score,,18236,2:30,Toyota Center,
"Mon, Dec 21, 2015",8:30p,Indiana Pacers,92,San Antonio Spurs,106,Box Score,,18418,1:57,AT&T Center,
